               state	                soln	                  pH	                  pe	          Synthetica	          Syntheticb	          k_Productd	         dk_Productd	
               react	                 275	  7.019904117945e+00	  1.127595384883e+01	  5.271078105224e-02	  5.271078105224e-02	  1.980115027430e-02	  5.269467380974e-04	
              i_soln	                 276	  7.019948676113e+00	  1.127125579227e+01	  5.420574493739e-02	  5.420574493739e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 276	  7.020038817024e+00	  1.127025688338e+01	  5.366926791911e-02	  5.366926791911e-02	  2.037198273117e-02	  5.364770182254e-04	
              i_soln	                 277	  7.019573821946e+00	  1.128384777922e+01	  5.157588259539e-02	  5.157588259539e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 277	  7.019661478531e+00	  1.128266400330e+01	  5.106530122158e-02	  5.106530122158e-02	  1.884117926401e-02	  5.105813737532e-04	
              i_soln	                 278	  7.019714436151e+00	  1.127108485892e+01	  5.253305829965e-02	  5.253305829965e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 278	  7.019803009612e+00	  1.127232497531e+01	  5.201305028582e-02	  5.201305028582e-02	  1.939096870466e-02	  5.200080137716e-04	
              i_soln	                 279	  7.019321168330e+00	  1.125707782661e+01	  4.993355302533e-02	  4.993355302533e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 279	  7.019407217015e+00	  1.125643006838e+01	  4.943915009682e-02	  4.943915009682e-02	  1.791702390142e-02	  4.944029284599e-04	
              i_soln	                 280	  7.019468445339e+00	  1.127415469609e+01	  5.087934725642e-02	  5.087934725642e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 280	  7.019555425407e+00	  1.127421578078e+01	  5.037562675213e-02	  5.037562675213e-02	  1.844623961583e-02	  5.037205042331e-04	
              i_soln	                 281	  7.019057211955e+00	  1.128410494283e+01	  4.831167322100e-02	  4.831167322100e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 281	  7.019141628382e+00	  1.128301825973e+01	  4.783325242806e-02	  4.783325242806e-02	  1.702788138449e-02	  4.784207928903e-04	
              i_soln	                 282	  7.019210977850e+00	  1.123439527110e+01	  4.924554684112e-02	  4.924554684112e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 282	  7.019296339617e+00	  1.123611496634e+01	  4.875792295769e-02	  4.875792295769e-02	  1.753698035552e-02	  4.876238833749e-04	
              i_soln	                 283	  7.018782280682e+00	  1.128779312140e+01	  4.671117190928e-02	  4.671117190928e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 283	  7.018865041571e+00	  1.128764689737e+01	  4.624852759530e-02	  4.624852759530e-02	  1.617295393670e-02	  4.626443139307e-04	
              i_soln	                 284	  7.018942342059e+00	  1.127843770908e+01	  4.763258950470e-02	  4.763258950470e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 284	  7.019026061577e+00	  1.127801953349e+01	  4.716086197533e-02	  4.716086197533e-02	  1.666239414979e-02	  4.717275293111e-04	
              i_soln	                 285	  7.018496735533e+00	  1.125903165180e+01	  4.513296754281e-02	  4.513296754281e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 285	  7.018577818851e+00	  1.125613324909e+01	  4.468588479646e-02	  4.468588479646e-02	  1.535142246066e-02	  4.470827462937e-04	
              i_soln	                 286	  7.018662879932e+00	  1.126385094912e+01	  4.604140022320e-02	  4.604140022320e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 286	  7.018744934454e+00	  1.126188671405e+01	  4.558535946729e-02	  4.558535946729e-02	  1.582167600288e-02	  4.560407558649e-04	
              i_soln	                 287	  7.018200969792e+00	  1.126524617723e+01	  4.357796351516e-02	  4.357796351516e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 287	  7.018280354765e+00	  1.126762875132e+01	  4.314621831034e-02	  4.314621831034e-02	  1.456248701133e-02	  4.317452047749e-04	
              i_soln	                 288	  7.018372966245e+00	  1.128481266867e+01	  4.447289166628e-02	  4.447289166628e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 288	  7.018453334247e+00	  1.128459637476e+01	  4.403231890181e-02	  4.403231890181e-02	  1.501401974508e-02	  4.405727644220e-04	
              i_soln	                 289	  7.017895407894e+00	  1.132282856366e+01	  4.204704348575e-02	  4.204704348575e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 289	  7.017973075176e+00	  1.132163667067e+01	  4.163040286821e-02	  4.163040286821e-02	  1.380534028754e-02	  4.166406174957e-04	
              i_soln	                 290	  7.018073007587e+00	  1.131501525730e+01	  4.292795945423e-02	  4.292795945423e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 290	  7.018151668895e+00	  1.131433202761e+01	  4.250262685762e-02	  4.250262685762e-02	  1.423861836989e-02	  4.253325965589e-04	
              i_soln	                 291	  7.017580504146e+00	  1.127619256265e+01	  4.054106684428e-02	  4.054106684428e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 291	  7.017656435866e+00	  1.127482456463e+01	  4.013928916380e-02	  4.013928916380e-02	  1.307917484920e-02	  4.017776804340e-04	
              i_soln	                 292	  7.017763441178e+00	  1.125089657344e+01	  4.140747753850e-02	  4.140747753850e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 292	  7.017840377040e+00	  1.124934169619e+01	  4.099714845066e-02	  4.099714845066e-02	  1.349467110422e-02	  4.103290877958e-04	
              i_soln	                 293	  7.017256741256e+00	  1.127972406310e+01	  3.906086434674e-02	  3.906086434674e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 293	  7.017330921176e+00	  1.127993192478e+01	  3.867369953313e-02	  3.867369953313e-02	  1.238318358947e-02	  3.871648135690e-04	
              i_soln	                 294	  7.017444733514e+00	  1.128997927083e+01	  3.991229373460e-02	  3.991229373460e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 294	  7.017519926767e+00	  1.129072373990e+01	  3.951672291179e-02	  3.951672291179e-02	  1.278135717106e-02	  3.955708227683e-04	
              i_soln	                 295	  7.016924628696e+00	  1.127632962684e+01	  3.760723394640e-02	  3.760723394640e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 295	  7.016997042180e+00	  1.127628583856e+01	  3.723442382749e-02	  3.723442382749e-02	  1.171656691025e-02	  3.728101188784e-04	
              i_soln	                 296	  7.017117378819e+00	  1.129991794033e+01	  3.844322543799e-02	  3.844322543799e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 296	  7.017190813866e+00	  1.130194920490e+01	  3.806215934582e-02	  3.806215934582e-02	  1.209787654361e-02	  3.810660921290e-04	
              i_soln	                 297	  7.016584700900e+00	  1.126949326825e+01	  3.618093685026e-02	  3.618093685026e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 297	  7.016655335124e+00	  1.126919044877e+01	  3.582221550972e-02	  3.582221550972e-02	  1.107850666578e-02	  3.587213405020e-04	
              i_soln	                 298	  7.016781897339e+00	  1.128571168116e+01	  3.700105554628e-02	  3.700105554628e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 298	  7.016853560326e+00	  1.128634398539e+01	  3.663423269482e-02	  3.663423269482e-02	  1.144342354315e-02	  3.668228514189e-04	
              i_soln	                 299	  7.016237515305e+00	  1.127509003989e+01	  3.478269382130e-02	  3.478269382130e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 299	  7.016306359289e+00	  1.127359766341e+01	  3.443778799399e-02	  3.443778799399e-02	  1.046820695260e-02	  3.449058272812e-04	
              i_soln	                 300	  7.016438833472e+00	  1.130102625132e+01	  3.558652861754e-02	  3.558652861754e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 300	  7.016508712325e+00	  1.129851815250e+01	  3.523367993529e-02	  3.523367993529e-02	  1.081719422613e-02	  3.528486822139e-04	
              i_soln	                 301	  7.015883650263e+00	  1.118570533245e+01	  3.341318174971e-02	  3.341318174971e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 301	  7.015950694899e+00	  1.118727651490e+01	  3.308181125176e-02	  3.308181125176e-02	  9.884867831126e-03	  3.313704979148e-04	
              i_soln	                 302	  7.016088753755e+00	  1.128236898580e+01	  3.420034728320e-02	  3.420034728320e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 302	  7.016156838288e+00	  1.128056546790e+01	  3.386119652742e-02	  3.386119652742e-02	  1.021838699463e-02	  3.391507557385e-04	
              i_soln	                 303	  7.015523702805e+00	  1.126905808252e+01	  3.207303051111e-02	  3.207303051111e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 303	  7.015588940979e+00	  1.126813504569e+01	  3.175490870216e-02	  3.175490870216e-02	  9.327692785806e-03	  3.181218089216e-04	
              i_soln	                 304	  7.015732244708e+00	  1.123187613659e+01	  3.284316893858e-02	  3.284316893858e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 304	  7.015798526624e+00	  1.123649134935e+01	  3.251743313936e-02	  3.251743313936e-02	  9.646209877258e-03	  3.257357991867e-04	
              i_soln	                 305	  7.015158286313e+00	  1.129007303257e+01	  3.076282013040e-02	  3.076282013040e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 305	  7.015221712943e+00	  1.129052408523e+01	  3.045765440476e-02	  3.045765440476e-02	  8.795889404425e-03	  3.051657256029e-04	
              i_soln	                 306	  7.015369910560e+00	  1.125463447470e+01	  3.151560272798e-02	  3.151560272798e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 306	  7.015434383620e+00	  1.125441259542e+01	  3.120299266302e-02	  3.120299266302e-02	  9.099854661471e-03	  3.126100649286e-04	
              i_soln	                 307	  7.014788028082e+00	  1.128822489454e+01	  2.948307826074e-02	  2.948307826074e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 307	  7.014849640162e+00	  1.128851950100e+01	  2.919057056459e-02	  2.919057056459e-02	  8.288676667712e-03	  2.925076961138e-04	
              i_soln	                 308	  7.015002370874e+00	  1.118303150561e+01	  3.021820684080e-02	  3.021820684080e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 308	  7.015065030853e+00	  1.118269235405e+01	  2.991842753799e-02	  2.991842753799e-02	  8.578537630320e-03	  2.997793027765e-04	
              i_soln	                 309	  7.014413566806e+00	  1.129663979776e+01	  2.823427799309e-02	  2.823427799309e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 309	  7.014473363472e+00	  1.129801201066e+01	  2.795412536426e-02	  2.795412536426e-02	  7.805259301334e-03	  2.801526288025e-04	
              i_soln	                 310	  7.014630258070e+00	  1.127575961833e+01	  2.895148612815e-02	  2.895148612815e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 310	  7.014691102874e+00	  1.127664567914e+01	  2.866423739271e-02	  2.866423739271e-02	  8.081473464570e-03	  2.872487354149e-04	
              i_soln	                 311	  7.014035549999e+00	  1.125989546013e+01	  2.701683600091e-02	  2.701683600091e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 311	  7.014093532543e+00	  1.125952856865e+01	  2.674873112800e-02	  2.674873112800e-02	  7.344868311964e-03	  2.681048728779e-04	
              i_soln	                 312	  7.014254214886e+00	  1.128323268277e+01	  2.771589005385e-02	  2.771589005385e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 312	  7.014313244559e+00	  1.128671554316e+01	  2.744086701668e-02	  2.744086701668e-02	  7.607882736833e-03	  2.750230371443e-04	
              i_soln	                 313	  7.013654631364e+00	  1.127425560145e+01	  2.583111102658e-02	  2.583111102658e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 313	  7.013710803276e+00	  1.127369590976e+01	  2.557474282407e-02	  2.557474282407e-02	  6.906735058054e-03	  2.563682024777e-04	
              i_soln	                 314	  7.013874891772e+00	  1.130585464333e+01	  2.651181098263e-02	  2.651181098263e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 314	  7.013932108527e+00	  1.130425129790e+01	  2.624870466663e-02	  2.624870466663e-02	  7.156999286497e-03	  2.631063159746e-04	
              i_soln	                 315	  7.013271468140e+00	  1.130183848932e+01	  2.467740271375e-02	  2.467740271375e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 315	  7.013325835105e+00	  1.130251605771e+01	  2.443245690953e-02	  2.443245690953e-02	  6.490098679167e-03	  2.449458041893e-04	
              i_soln	                 316	  7.013492944251e+00	  1.129385841192e+01	  2.533958281234e-02	  2.533958281234e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 316	  7.013548352505e+00	  1.129325009135e+01	  2.508808071317e-02	  2.508808071317e-02	  6.728044235063e-03	  2.515020991475e-04	
              i_soln	                 317	  7.012886718430e+00	  1.127849588956e+01	  2.355595078167e-02	  2.355595078167e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 317	  7.012939288367e+00	  1.127944892055e+01	  2.332211051365e-02	  2.332211051365e-02	  6.094213423194e-03	  2.338402679930e-04	
              i_soln	                 318	  7.013109030252e+00	  1.119401503678e+01	  2.419947995154e-02	  2.419947995154e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 318	  7.013162636633e+00	  1.119335061370e+01	  2.395926662940e-02	  2.395926662940e-02	  6.320267025417e-03	  2.402133221106e-04	
              i_soln	                 319	  7.012501038545e+00	  1.127925580896e+01	  2.246693454243e-02	  2.246693454243e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 319	  7.012551821588e+00	  1.128073048784e+01	  2.224388096076e-02	  2.224388096076e-02	  5.718322907082e-03	  2.230535816453e-04	
              i_soln	                 320	  7.012723807445e+00	  1.123415600960e+01	  2.309171663845e-02	  2.309171663845e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 320	  7.012775620805e+00	  1.123131475387e+01	  2.286247431752e-02	  2.286247431752e-02	  5.932919145891e-03	  2.292423209094e-04	
              i_soln	                 321	  7.012115080361e+00	  1.128190885529e+01	  2.141047275283e-02	  2.141047275283e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 321	  7.012164088833e+00	  1.128087441057e+01	  2.119788562438e-02	  2.119788562438e-02	  5.361700755561e-03	  2.125871284261e-04	
              i_soln	                 322	  7.012337930587e+00	  1.130414446825e+01	  2.201644660100e-02	  2.201644660100e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 322	  7.012387961986e+00	  1.130351911383e+01	  2.179785577297e-02	  2.179785577297e-02	  5.565261654954e-03	  2.185908280058e-04	
              i_soln	                 323	  7.011729488730e+00	  1.126285420152e+01	  2.038662379403e-02	  2.038662379403e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 323	  7.011776737159e+00	  1.126293307566e+01	  2.018418210582e-02	  2.018418210582e-02	  5.023624525951e-03	  2.024416881896e-04	
              i_soln	                 324	  7.011952048899e+00	  1.127540218814e+01	  2.097376304790e-02	  2.097376304790e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 324	  7.012000311606e+00	  1.127501323827e+01	  2.076550307645e-02	  2.076550307645e-02	  5.216572512433e-03	  2.082599714275e-04	
              i_soln	                 325	  7.011344898943e+00	  1.126552604324e+01	  1.939538617022e-02	  1.939538617022e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 325	  7.011390404014e+00	  1.126333615892e+01	  1.920276872856e-02	  1.920276872856e-02	  4.703383087780e-03	  1.926174416364e-04	
              i_soln	                 326	  7.011566803500e+00	  1.128049046477e+01	  1.996369898431e-02	  1.996369898431e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 326	  7.011613312949e+00	  1.128085286999e+01	  1.976544870710e-02	  1.976544870710e-02	  4.886120545036e-03	  1.982502771910e-04	
              i_soln	                 327	  7.010961934268e+00	  1.129268572898e+01	  1.843669931093e-02	  1.843669931093e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 327	  7.011005714777e+00	  1.129437254128e+01	  1.825358533325e-02	  1.825358533325e-02	  4.400283832193e-03	  1.831139776588e-04	
              i_soln	                 328	  7.011182824898e+00	  1.127207160361e+01	  1.898622784089e-02	  1.898622784089e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 328	  7.011227598668e+00	  1.127214602380e+01	  1.879766616598e-02	  1.879766616598e-02	  4.573206389925e-03	  1.885616748931e-04	
              i_soln	                 329	  7.010581203580e+00	  1.126787662890e+01	  1.751044466601e-02	  1.751044466601e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 329	  7.010623280397e+00	  1.126716379513e+01	  1.733651436234e-02	  1.733651436234e-02	  4.113626908610e-03	  1.739303036543e-04	
              i_soln	                 330	  7.010800730563e+00	  1.129749007515e+01	  1.804126440101e-02	  1.804126440101e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 330	  7.010843788343e+00	  1.129708325170e+01	  1.786207089467e-02	  1.786207089467e-02	  4.277136120546e-03	  1.791935063216e-04	
              i_soln	                 331	  7.010203299100e+00	  1.128466331590e+01	  1.661644707489e-02	  1.661644707489e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 331	  7.010243695114e+00	  1.128595146861e+01	  1.645138221624e-02	  1.645138221624e-02	  3.842745601016e-03	  1.650648586264e-04	
              i_soln	                 332	  7.010421122604e+00	  1.123450609494e+01	  1.712866601411e-02	  1.712866601411e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 332	  7.010462486121e+00	  1.123413305735e+01	  1.695852147712e-02	  1.695852147712e-02	  3.997228649298e-03	  1.701445369715e-04	
              i_soln	                 333	  7.009828794256e+00	  1.132370091052e+01	  1.575447639339e-02	  1.575447639339e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 333	  7.009867534284e+00	  1.132398015646e+01	  1.559796086446e-02	  1.559796086446e-02	  3.586980186891e-03	  1.565155289100e-04	
              i_soln	                 334	  7.010044585558e+00	  1.125400195399e+01	  1.624823407576e-02	  1.624823407576e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 334	  7.010084278518e+00	  1.125176370948e+01	  1.608682110548e-02	  1.608682110548e-02	  3.732822874656e-03	  1.614129702742e-04	
              i_soln	                 335	  7.009458241665e+00	  1.125992952467e+01	  1.492424936032e-02	  1.492424936032e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 335	  7.009495352420e+00	  1.125975822892e+01	  1.477596969397e-02	  1.477596969397e-02	  3.345691786035e-03	  1.482796663428e-04	
              i_soln	                 336	  7.009671684298e+00	  1.130704111763e+01	  1.539971575809e-02	  1.539971575809e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 336	  7.009709732337e+00	  1.130556163036e+01	  1.524671929370e-02	  1.524671929370e-02	  3.483251667735e-03	  1.529964643784e-04	
              i_soln	                 337	  7.009092171269e+00	  1.130464434013e+01	  1.412543168261e-02	  1.412543168261e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 337	  7.009127681243e+00	  1.130399034927e+01	  1.398507757393e-02	  1.398507757393e-02	  3.118236094317e-03	  1.403541086744e-04	
              i_soln	                 338	  7.009302962080e+00	  1.127311908052e+01	  1.458280597137e-02	  1.458280597137e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 338	  7.009339392673e+00	  1.127299628446e+01	  1.443791382006e-02	  1.443791382006e-02	  3.247882391321e-03	  1.448921512949e-04	
              i_soln	                 339	  7.008731088620e+00	  1.130223870179e+01	  1.335764031805e-02	  1.335764031805e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 339	  7.008765028012e+00	  1.130344008776e+01	  1.322490511604e-02	  1.322490511604e-02	  2.904004146721e-03	  1.327352020032e-04	
              i_soln	                 340	  7.008938938745e+00	  1.127076700413e+01	  1.379714953521e-02	  1.379714953521e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 340	  7.008973781115e+00	  1.127146675810e+01	  1.366005287701e-02	  1.366005287701e-02	  3.026090520679e-03	  1.370966581866e-04	
              i_soln	                 341	  7.008375473334e+00	  1.123671514502e+01	  1.262044593509e-02	  1.262044593509e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 341	  7.008407873943e+00	  1.123462164553e+01	  1.249502711005e-02	  1.249502711005e-02	  2.702395640936e-03	  1.254188250346e-04	
              i_soln	                 342	  7.008580109067e+00	  1.128824881323e+01	  1.304234353867e-02	  1.304234353867e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 342	  7.008613394104e+00	  1.128858374854e+01	  1.291273740805e-02	  1.291273740805e-02	  2.817266778046e-03	  1.296061306016e-04	
              i_soln	                 343	  7.008025777705e+00	  1.129916313911e+01	  1.191337552717e-02	  1.191337552717e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 343	  7.008056672843e+00	  1.129969578811e+01	  1.179497511223e-02	  1.179497511223e-02	  2.512826087962e-03	  1.184004149359e-04	
              i_soln	                 344	  7.008226941277e+00	  1.128454553478e+01	  1.231793986813e-02	  1.231793986813e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 344	  7.008258701429e+00	  1.128353776746e+01	  1.219552361069e-02	  1.219552361069e-02	  2.620824023022e-03	  1.224162574336e-04	
              i_soln	                 345	  7.007682425505e+00	  1.123593670704e+01	  1.123591516059e-02	  1.123591516059e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 345	  7.007711849858e+00	  1.123955793710e+01	  1.112424016601e-02	  1.112424016601e-02	  2.334733638795e-03	  1.116749945757e-04	
              i_soln	                 346	  7.007879875758e+00	  1.128464508957e+01	  1.162344788060e-02	  1.162344788060e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 346	  7.007910144928e+00	  1.128346859052e+01	  1.150792558320e-02	  1.150792558320e-02	  2.436171346205e-03	  1.155222973875e-04	
              i_soln	                 347	  7.007345810959e+00	  1.128150598913e+01	  1.058751283334e-02	  1.058751283334e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 347	  7.007373800502e+00	  1.128196583795e+01	  1.048227563241e-02	  1.048227563241e-02	  2.167552970841e-03	  1.052372009202e-04	
              i_soln	                 348	  7.007539323913e+00	  1.131348075017e+01	  1.095833720127e-02	  1.095833720127e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 348	  7.007568137351e+00	  1.131306470068e+01	  1.084941809452e-02	  1.084941809452e-02	  2.262753888666e-03	  1.089191067361e-04	
              i_soln	                 349	  7.007016297912e+00	  1.128888401170e+01	  9.967581423666e-03	  9.967581423666e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 349	  7.007042889778e+00	  1.128884490965e+01	  9.868500109286e-03	  9.868500109286e-03	  2.010755271414e-03	  9.908131437238e-05	
              i_soln	                 350	  7.007205667225e+00	  1.129916014526e+01	  1.032204062283e-02	  1.032204062283e-02	  0.000000000000e+00	  0.000000000000e+00	
               react	                 350	  7.007233061407e+00	  1.129977392525e+01	  1.021943945468e-02	  1.021943945468e-02	  2.100026560151e-03	  1.026011681403e-04	
              i_soln	                 351	  7.006694219174e+00	  1.129934005410e+01	  9.375501708876e-03	  9.375501708876e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 351	  7.006719451532e+00	  1.130193087402e+01	  9.282300420014e-03	  9.282300420014e-03	  1.863821714574e-03	  9.320128885513e-05	
              i_soln	                 352	  7.006879256496e+00	  1.131091141138e+01	  9.713957086068e-03	  9.713957086068e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 352	  7.006905269012e+00	  1.131243938088e+01	  9.617394465733e-03	  9.617394465733e-03	  1.947467435192e-03	  9.656262032713e-05	
              i_soln	                 353	  7.006379876065e+00	  1.128506174006e+01	  8.810625436494e-03	  8.810625436494e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 353	  7.006403788002e+00	  1.128641667631e+01	  8.723034654030e-03	  8.723034654030e-03	  1.726256850607e-03	  8.759078245844e-05	
              i_soln	                 354	  7.006560411277e+00	  1.127993078958e+01	  9.133454722876e-03	  9.133454722876e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 354	  7.006585080702e+00	  1.128029772325e+01	  9.042657434437e-03	  9.042657434437e-03	  1.804551504746e-03	  9.079728843224e-05	
              i_soln	                 355	  7.006073538156e+00	  1.129721100321e+01	  8.272278431775e-03	  8.272278431775e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 355	  7.006096169548e+00	  1.129696198135e+01	  8.190035243284e-03	  8.190035243284e-03	  1.597562195843e-03	  8.224318848507e-05	
              i_soln	                 356	  7.006249419498e+00	  1.130069072662e+01	  8.579873944753e-03	  8.579873944753e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 356	  7.006272785263e+00	  1.130329325369e+01	  8.494575229912e-03	  8.494575229912e-03	  1.670790568581e-03	  8.529871483545e-05	
              i_soln	                 357	  7.005775443205e+00	  1.130237456261e+01	  7.759763730522e-03	  7.759763730522e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 357	  7.005796834580e+00	  1.130488681585e+01	  7.682612063735e-03	  7.682612063735e-03	  1.477276229106e-03	  7.715166678190e-05	
              i_soln	                 358	  7.005946537286e+00	  1.121261536688e+01	  8.052530562167e-03	  8.052530562167e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 358	  7.005968639558e+00	  1.120629961889e+01	  7.972470371822e-03	  7.972470371822e-03	  1.545706609436e-03	  8.006019033940e-05	
              i_soln	                 359	  7.005485797306e+00	  1.128206848705e+01	  7.272364733704e-03	  7.272364733704e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 359	  7.005505989729e+00	  1.128240170957e+01	  7.200055558382e-03	  7.200055558382e-03	  1.364947578276e-03	  7.230917531729e-05	
              i_soln	                 360	  7.005651988991e+00	  1.129434638903e+01	  7.550718926823e-03	  7.550718926823e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 360	  7.005672868542e+00	  1.129364094924e+01	  7.475644141210e-03	  7.475644141210e-03	  1.428845078140e-03	  7.507478560772e-05	
              i_soln	                 361	  7.005204775274e+00	  1.126738000177e+01	  6.809348391756e-03	  6.809348391756e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 361	  7.005223810220e+00	  1.126955168969e+01	  6.741639889673e-03	  6.741639889673e-03	  1.260148295083e-03	  6.770850207847e-05	
              i_soln	                 362	  7.005365967437e+00	  1.122579959487e+01	  7.073715097541e-03	  7.073715097541e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 362	  7.005385665520e+00	  1.122560382775e+01	  7.003379714671e-03	  7.003379714671e-03	  1.319748423404e-03	  7.033538286540e-05	
              i_soln	                 363	  7.004932521294e+00	  1.129305694747e+01	  6.369968443550e-03	  6.369968443550e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 363	  7.004950440512e+00	  1.129249174625e+01	  6.306626146012e-03	  6.306626146012e-03	  1.162447288034e-03	  6.334229753339e-05	
              i_soln	                 364	  7.005088634405e+00	  1.129568034678e+01	  6.620780044143e-03	  6.620780044143e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 364	  7.005107192628e+00	  1.129389086081e+01	  6.554945336138e-03	  6.554945336138e-03	  1.217995935621e-03	  6.583470800023e-05	
              i_soln	                 365	  7.004669149888e+00	  1.123691396640e+01	  5.953468765531e-03	  5.953468765531e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 365	  7.004685995294e+00	  1.123409266607e+01	  5.894265657323e-03	  5.894265657323e-03	  1.071450250164e-03	  5.920310820470e-05	
              i_soln	                 366	  7.004820121418e+00	  1.128510489061e+01	  6.191162925345e-03	  6.191162925345e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 366	  7.004837581615e+00	  1.128684668357e+01	  6.129597561922e-03	  6.129597561922e-03	  1.123176930731e-03	  6.156536341917e-05	
              i_soln	                 367	  7.004414747320e+00	  1.129831971583e+01	  5.559086935646e-03	  5.559086935646e-03	  0.000000000000e+00	  0.000000000000e+00	
